episode,distance,duration_ticks,crashed,epsilon
6335,4160.00,416,True,0.1917
6336,2270.00,227,True,0.1917
6337,1950.00,195,True,0.1917
6338,3760.00,376,True,0.1916
6339,3720.00,372,True,0.1916
6340,5040.00,504,True,0.1916
6341,1830.00,183,True,0.1915
6342,3850.00,385,True,0.1915
6343,3560.00,356,True,0.1915
6344,13360.00,1336,True,0.1913
6345,5750.00,575,True,0.1913
6346,2150.00,215,True,0.1913
6347,3960.00,396,True,0.1912
6348,6780.00,678,True,0.1912
6349,2270.00,227,True,0.1911
6350,11280.00,1128,True,0.1910
6351,4070.00,407,True,0.1910
6352,3230.00,323,True,0.1910
6353,7460.00,746,True,0.1909
6354,3020.00,302,True,0.1909
6355,11220.00,1122,True,0.1908
6356,3460.00,346,True,0.1907
6357,3310.00,331,True,0.1907
6358,2300.00,230,True,0.1907
6359,2620.00,262,True,0.1907
6360,4560.00,456,True,0.1906
6361,1790.00,179,True,0.1906
6362,3060.00,306,True,0.1906
6363,2180.00,218,True,0.1906
6364,6550.00,655,True,0.1905
6365,2420.00,242,True,0.1905
6366,1820.00,182,True,0.1905
6367,4160.00,416,True,0.1904
6368,4400.00,440,True,0.1904
6369,12960.00,1296,True,0.1902
6370,5970.00,597,True,0.1902
6371,3580.00,358,True,0.1902
6372,5520.00,552,True,0.1901
6373,3290.00,329,True,0.1901
6374,3170.00,317,True,0.1900
6375,4440.00,444,True,0.1900
6376,4980.00,498,True,0.1900
6377,2220.00,222,True,0.1899
6378,2960.00,296,True,0.1899
6379,4120.00,412,True,0.1899
6380,1900.00,190,True,0.1899
6381,3420.00,342,True,0.1898
6382,2500.00,250,True,0.1898
6383,3720.00,372,True,0.1898
6384,7680.00,768,True,0.1897
6385,3770.00,377,True,0.1897
6386,5380.00,538,True,0.1896
6387,3550.00,355,True,0.1896
6388,3380.00,338,True,0.1895
6389,8950.00,895,True,0.1895
6390,4310.00,431,True,0.1894
6391,2890.00,289,True,0.1894
6392,3760.00,376,True,0.1894
6393,4510.00,451,True,0.1893
6394,3320.00,332,True,0.1893
6395,1830.00,183,True,0.1893
6396,5030.00,503,True,0.1892
6397,6090.00,609,True,0.1892
6398,1560.00,156,True,0.1892
6399,2260.00,226,True,0.1891
6400,6850.00,685,True,0.1891
6401,2150.00,215,True,0.1890
6402,6660.00,666,True,0.1890
6403,13030.00,1303,True,0.1889
6404,5120.00,512,True,0.1888
6405,2540.00,254,True,0.1888
6406,4000.00,400,True,0.1888
6407,2620.00,262,True,0.1887
6408,3700.00,370,True,0.1887
6409,2370.00,237,True,0.1887
6410,1910.00,191,True,0.1887
6411,3370.00,337,True,0.1886
6412,3640.00,364,True,0.1886
6413,5380.00,538,True,0.1885
6414,2020.00,202,True,0.1885
6415,4690.00,469,True,0.1885
6416,6310.00,631,True,0.1884
6417,3220.00,322,True,0.1884
6418,1560.00,156,True,0.1884
6419,4210.00,421,True,0.1883
6420,1790.00,179,True,0.1883
6421,6780.00,678,True,0.1883
6422,1700.00,170,True,0.1882
6423,2430.00,243,True,0.1882
6424,6440.00,644,True,0.1882
6425,5050.00,505,True,0.1881
6426,7750.00,775,True,0.1880
6427,3170.00,317,True,0.1880
6428,8130.00,813,True,0.1879
6429,7100.00,710,True,0.1879
6430,2460.00,246,True,0.1879
6431,5360.00,536,True,0.1878
6432,9320.00,932,True,0.1877
6433,1850.00,185,True,0.1877
6434,2470.00,247,True,0.1877
6435,1610.00,161,True,0.1877
6436,4150.00,415,True,0.1876
6437,4850.00,485,True,0.1876
6438,3070.00,307,True,0.1876
6439,1900.00,190,True,0.1875
6440,4700.00,470,True,0.1875
6441,6570.00,657,True,0.1874
6442,4460.00,446,True,0.1874
6443,3100.00,310,True,0.1874
6444,3830.00,383,True,0.1873
6445,1820.00,182,True,0.1873
6446,9160.00,916,True,0.1872
6447,6710.00,671,True,0.1872
6448,5760.00,576,True,0.1871
6449,1970.00,197,True,0.1871
6450,2850.00,285,True,0.1871
6451,6110.00,611,True,0.1870
6452,19230.00,1923,True,0.1868
6453,2610.00,261,True,0.1868
6454,2190.00,219,True,0.1868
6455,4920.00,492,True,0.1868
6456,10460.00,1046,True,0.1867
6457,14510.00,1451,True,0.1865
6458,4090.00,409,True,0.1865
6459,6240.00,624,True,0.1864
6460,5620.00,562,True,0.1864
6461,2430.00,243,True,0.1864
6462,2600.00,260,True,0.1863
6463,2150.00,215,True,0.1863
6464,2320.00,232,True,0.1863
6465,3920.00,392,True,0.1863
6466,3030.00,303,True,0.1862
6467,6480.00,648,True,0.1862
6468,3280.00,328,True,0.1861
6469,3460.00,346,True,0.1861
6470,4130.00,413,True,0.1861
6471,3610.00,361,True,0.1860
6472,4100.00,410,True,0.1860
6473,2220.00,222,True,0.1860
6474,2450.00,245,True,0.1860
6475,5060.00,506,True,0.1859
6476,1900.00,190,True,0.1859
6477,2600.00,260,True,0.1859
6478,2650.00,265,True,0.1858
6479,1970.00,197,True,0.1858
6480,3350.00,335,True,0.1858
6481,2810.00,281,True,0.1858
6482,1610.00,161,True,0.1858
6483,4490.00,449,True,0.1857
6484,2790.00,279,True,0.1857
6485,4150.00,415,True,0.1857
6486,2200.00,220,True,0.1856
6487,13630.00,1363,True,0.1855
6488,3960.00,396,True,0.1855
6489,3240.00,324,True,0.1855
6490,4730.00,473,True,0.1854
6491,3170.00,317,True,0.1854
6492,3520.00,352,True,0.1853
6493,2790.00,279,True,0.1853
6494,4280.00,428,True,0.1853
6495,4200.00,420,True,0.1852
6496,6260.00,626,True,0.1852
6497,1990.00,199,True,0.1852
6498,3470.00,347,True,0.1851
6499,3440.00,344,True,0.1851
6500,2190.00,219,True,0.1851
6501,5030.00,503,True,0.1850
6502,3240.00,324,True,0.1850
6503,1650.00,165,True,0.1850
6504,1870.00,187,True,0.1850
6505,2380.00,238,True,0.1850
6506,3570.00,357,True,0.1849
6507,11210.00,1121,True,0.1848
6508,3880.00,388,True,0.1848
6509,3270.00,327,True,0.1848
6510,5640.00,564,True,0.1847
6511,3440.00,344,True,0.1847
6512,2570.00,257,True,0.1847
6513,2040.00,204,True,0.1846
6514,5720.00,572,True,0.1846
6515,2870.00,287,True,0.1846
6516,4890.00,489,True,0.1845
6517,4290.00,429,True,0.1845
6518,9110.00,911,True,0.1844
6519,2630.00,263,True,0.1844
6520,2430.00,243,True,0.1844
6521,5380.00,538,True,0.1843
6522,10330.00,1033,True,0.1842
6523,5570.00,557,True,0.1842
6524,2280.00,228,True,0.1841
6525,7950.00,795,True,0.1841
6526,5220.00,522,True,0.1840
6527,9910.00,991,True,0.1839
6528,6360.00,636,True,0.1839
6529,2500.00,250,True,0.1839
6530,2320.00,232,True,0.1838
6531,2060.00,206,True,0.1838
6532,8290.00,829,True,0.1837
6533,3710.00,371,True,0.1837
6534,4710.00,471,True,0.1837
6535,3920.00,392,True,0.1836
6536,7650.00,765,True,0.1836
6537,3580.00,358,True,0.1835
6538,1780.00,178,True,0.1835
6539,1890.00,189,True,0.1835
6540,4870.00,487,True,0.1835
6541,2700.00,270,True,0.1834
6542,5470.00,547,True,0.1834
6543,3340.00,334,True,0.1834
6544,2490.00,249,True,0.1833
6545,3530.00,353,True,0.1833
6546,1770.00,177,True,0.1833
6547,24240.00,2424,True,0.1831
6548,8190.00,819,True,0.1830
6549,3900.00,390,True,0.1830
6550,1990.00,199,True,0.1829
6551,3580.00,358,True,0.1829
6552,3840.00,384,True,0.1829
6553,6590.00,659,True,0.1828
6554,3480.00,348,True,0.1828
6555,2560.00,256,True,0.1828
6556,2150.00,215,True,0.1828
6557,2170.00,217,True,0.1827
6558,9120.00,912,True,0.1827
6559,18850.00,1885,True,0.1825
6560,3550.00,355,True,0.1825
6561,3050.00,305,True,0.1824
6562,6620.00,662,True,0.1824
6563,1840.00,184,True,0.1824
6564,3950.00,395,True,0.1823
6565,2650.00,265,True,0.1823
6566,5620.00,562,True,0.1822
6567,6490.00,649,True,0.1822
6568,4170.00,417,True,0.1822
6569,6040.00,604,True,0.1821
6570,4730.00,473,True,0.1821
6571,3140.00,314,True,0.1820
6572,3090.00,309,True,0.1820
6573,2520.00,252,True,0.1820
6574,2660.00,266,True,0.1820
6575,5020.00,502,True,0.1819
6576,11910.00,1191,True,0.1818
6577,1710.00,171,True,0.1818
6578,4440.00,444,True,0.1818
6579,3450.00,345,True,0.1817
6580,2340.00,234,True,0.1817
6581,3940.00,394,True,0.1817
6582,4840.00,484,True,0.1816
6583,3810.00,381,True,0.1816
6584,15000.00,1500,True,0.1815
6585,5300.00,530,True,0.1814
6586,2650.00,265,True,0.1814
6587,2840.00,284,True,0.1814
6588,2150.00,215,True,0.1813
6589,2510.00,251,True,0.1813
6590,3220.00,322,True,0.1813
6591,2170.00,217,True,0.1813
6592,5250.00,525,True,0.1812
6593,2340.00,234,True,0.1812
6594,3740.00,374,True,0.1812
6595,2760.00,276,True,0.1812
6596,3170.00,317,True,0.1811
6597,4170.00,417,True,0.1811
6598,9140.00,914,True,0.1810
6599,4950.00,495,True,0.1810
6600,4980.00,498,True,0.1809
6601,4220.00,422,True,0.1809
6602,3250.00,325,True,0.1809
6603,2220.00,222,True,0.1808
6604,1960.00,196,True,0.1808
6605,8620.00,862,True,0.1807
6606,2290.00,229,True,0.1807
6607,4990.00,499,True,0.1807
6608,3310.00,331,True,0.1807
6609,1650.00,165,True,0.1806
6610,5230.00,523,True,0.1806
6611,3410.00,341,True,0.1806
6612,3200.00,320,True,0.1805
6613,4060.00,406,True,0.1805
6614,1790.00,179,True,0.1805
6615,2820.00,282,True,0.1805
6616,6590.00,659,True,0.1804
6617,5610.00,561,True,0.1804
6618,5840.00,584,True,0.1803
6619,2840.00,284,True,0.1803
6620,1930.00,193,True,0.1803
6621,2440.00,244,True,0.1802
6622,5980.00,598,True,0.1802
6623,6510.00,651,True,0.1801
6624,5050.00,505,True,0.1801
6625,4860.00,486,True,0.1800
6626,4090.00,409,True,0.1800
6627,3850.00,385,True,0.1800
6628,13250.00,1325,True,0.1799
6629,1510.00,151,True,0.1799
6630,2160.00,216,True,0.1798
6631,1800.00,180,True,0.1798
6632,4520.00,452,True,0.1798
6633,3370.00,337,True,0.1797
6634,7430.00,743,True,0.1797
6635,6000.00,600,True,0.1796
6636,3840.00,384,True,0.1796
6637,2070.00,207,True,0.1796
6638,2270.00,227,True,0.1796
6639,2630.00,263,True,0.1795
6640,10480.00,1048,True,0.1794
6641,4310.00,431,True,0.1794
6642,5400.00,540,True,0.1794
6643,7470.00,747,True,0.1793
6644,4220.00,422,True,0.1793
6645,15100.00,1510,True,0.1791
6646,3460.00,346,True,0.1791
6647,6200.00,620,True,0.1791
6648,2790.00,279,True,0.1790
6649,2010.00,201,True,0.1790
6650,3930.00,393,True,0.1790
6651,3320.00,332,True,0.1789
6652,1760.00,176,True,0.1789
6653,4990.00,499,True,0.1789
6654,9240.00,924,True,0.1788
6655,4110.00,411,True,0.1788
6656,3920.00,392,True,0.1787
6657,4700.00,470,True,0.1787
6658,2560.00,256,True,0.1787
6659,1840.00,184,True,0.1787
6660,1820.00,182,True,0.1786
6661,2080.00,208,True,0.1786
6662,2050.00,205,True,0.1786
6663,3410.00,341,True,0.1786
6664,1640.00,164,True,0.1786
6665,3330.00,333,True,0.1785
6666,4430.00,443,True,0.1785
6667,5630.00,563,True,0.1785
6668,4340.00,434,True,0.1784
6669,11090.00,1109,True,0.1783
6670,5080.00,508,True,0.1783
6671,8830.00,883,True,0.1782
6672,2910.00,291,True,0.1782
6673,4120.00,412,True,0.1781
6674,10040.00,1004,True,0.1781
6675,4110.00,411,True,0.1780
6676,5390.00,539,True,0.1780
6677,2240.00,224,True,0.1780
6678,4940.00,494,True,0.1779
6679,8320.00,832,True,0.1778
6680,2680.00,268,True,0.1778
6681,2130.00,213,True,0.1778
6682,2900.00,290,True,0.1778
6683,13560.00,1356,True,0.1777
6684,3750.00,375,True,0.1776
6685,1560.00,156,True,0.1776
6686,2050.00,205,True,0.1776
6687,3620.00,362,True,0.1776
6688,7290.00,729,True,0.1775
6689,5090.00,509,True,0.1775
6690,4490.00,449,True,0.1774
6691,3270.00,327,True,0.1774
6692,7580.00,758,True,0.1773
6693,16490.00,1649,True,0.1772
6694,4130.00,413,True,0.1772
6695,3330.00,333,True,0.1771
6696,17590.00,1759,True,0.1770
6697,6380.00,638,True,0.1769
6698,2470.00,247,True,0.1769
6699,4870.00,487,True,0.1769
6700,4550.00,455,True,0.1768
6701,4010.00,401,True,0.1768
6702,9070.00,907,True,0.1767
6703,2190.00,219,True,0.1767
6704,2660.00,266,True,0.1767
6705,2250.00,225,True,0.1767
6706,5090.00,509,True,0.1766
6707,3470.00,347,True,0.1766
6708,2230.00,223,True,0.1766
6709,5770.00,577,True,0.1765
6710,3310.00,331,True,0.1765
6711,3800.00,380,True,0.1765
6712,3380.00,338,True,0.1764
6713,2810.00,281,True,0.1764
6714,7580.00,758,True,0.1763
6715,4180.00,418,True,0.1763
6716,3270.00,327,True,0.1763
6717,2890.00,289,True,0.1763
6718,11380.00,1138,True,0.1762
6719,2650.00,265,True,0.1761
6720,2580.00,258,True,0.1761
6721,3840.00,384,True,0.1761
6722,9590.00,959,True,0.1760
6723,3230.00,323,True,0.1760
6724,3070.00,307,True,0.1759
6725,1830.00,183,True,0.1759
6726,1810.00,181,True,0.1759
6727,3460.00,346,True,0.1759
6728,1970.00,197,True,0.1759
6729,4650.00,465,True,0.1758
6730,4870.00,487,True,0.1758
6731,2950.00,295,True,0.1758
6732,4900.00,490,True,0.1757
6733,1930.00,193,True,0.1757
6734,3600.00,360,True,0.1757
6735,2280.00,228,True,0.1757
6736,3250.00,325,True,0.1756
6737,2150.00,215,True,0.1756
6738,2850.00,285,True,0.1756
6739,4620.00,462,True,0.1756
6740,5060.00,506,True,0.1755
6741,2160.00,216,True,0.1755
6742,2250.00,225,True,0.1755
6743,2650.00,265,True,0.1755
6744,6080.00,608,True,0.1754
6745,4510.00,451,True,0.1754
6746,4190.00,419,True,0.1753
6747,2150.00,215,True,0.1753
6748,5580.00,558,True,0.1753
6749,2090.00,209,True,0.1752
6750,3760.00,376,True,0.1752
6751,4470.00,447,True,0.1752
6752,1830.00,183,True,0.1752
6753,10790.00,1079,True,0.1751
6754,3860.00,386,True,0.1750
6755,2430.00,243,True,0.1750
6756,2910.00,291,True,0.1750
6757,5700.00,570,True,0.1749
6758,3950.00,395,True,0.1749
6759,6710.00,671,True,0.1749
6760,4660.00,466,True,0.1748
6761,4950.00,495,True,0.1748
6762,4800.00,480,True,0.1747
6763,1810.00,181,True,0.1747
6764,3460.00,346,True,0.1747
6765,2660.00,266,True,0.1747
6766,2220.00,222,True,0.1747
6767,2290.00,229,True,0.1746
6768,1890.00,189,True,0.1746
6769,2220.00,222,True,0.1746
6770,6430.00,643,True,0.1745
6771,5220.00,522,True,0.1745
6772,2460.00,246,True,0.1745
6773,4100.00,410,True,0.1744
6774,11700.00,1170,True,0.1744
6775,2510.00,251,True,0.1743
6776,2590.00,259,True,0.1743
6777,1650.00,165,True,0.1743
6778,4650.00,465,True,0.1743
6779,4800.00,480,True,0.1742
6780,3460.00,346,True,0.1742
6781,1910.00,191,True,0.1742
6782,3630.00,363,True,0.1741
6783,2270.00,227,True,0.1741
6784,2070.00,207,True,0.1741
6785,3210.00,321,True,0.1741
6786,1860.00,186,True,0.1741
6787,5860.00,586,True,0.1740
6788,2540.00,254,True,0.1740
6789,4420.00,442,True,0.1740
6790,5720.00,572,True,0.1739
6791,8210.00,821,True,0.1738
6792,1610.00,161,True,0.1738
6793,3590.00,359,True,0.1738
6794,2240.00,224,True,0.1738
6795,2630.00,263,True,0.1738
6796,3350.00,335,True,0.1737
6797,2930.00,293,True,0.1737
6798,7520.00,752,True,0.1736
6799,10490.00,1049,True,0.1736
6800,4920.00,492,True,0.1735
6801,3210.00,321,True,0.1735
6802,3770.00,377,True,0.1735
6803,3370.00,337,True,0.1734
6804,4290.00,429,True,0.1734
6805,5860.00,586,True,0.1734
6806,1580.00,158,True,0.1733
6807,3360.00,336,True,0.1733
6808,4470.00,447,True,0.1733
6809,3370.00,337,True,0.1732
6810,4910.00,491,True,0.1732
6811,4000.00,400,True,0.1732
6812,1730.00,173,True,0.1732
6813,2560.00,256,True,0.1731
6814,4760.00,476,True,0.1731
6815,4920.00,492,True,0.1731
6816,1840.00,184,True,0.1730
6817,3250.00,325,True,0.1730
6818,4830.00,483,True,0.1730
6819,1770.00,177,True,0.1730
6820,5040.00,504,True,0.1729
6821,2700.00,270,True,0.1729
6822,5250.00,525,True,0.1729
6823,1750.00,175,True,0.1728
6824,3410.00,341,True,0.1728
6825,5240.00,524,True,0.1728
6826,4850.00,485,True,0.1727
6827,2350.00,235,True,0.1727
6828,1760.00,176,True,0.1727
6829,3160.00,316,True,0.1727
6830,2250.00,225,True,0.1727
6831,4370.00,437,True,0.1726
6832,3380.00,338,True,0.1726
6833,5370.00,537,True,0.1725
6834,4000.00,400,True,0.1725
6835,5480.00,548,True,0.1725
6836,2790.00,279,True,0.1724
6837,1780.00,178,True,0.1724
6838,4270.00,427,True,0.1724
6839,4470.00,447,True,0.1724
6840,3290.00,329,True,0.1723
6841,4960.00,496,True,0.1723
6842,4110.00,411,True,0.1723
6843,2120.00,212,True,0.1722
6844,5440.00,544,True,0.1722
6845,2430.00,243,True,0.1722
6846,7450.00,745,True,0.1721
6847,3500.00,350,True,0.1721
6848,4300.00,430,True,0.1721
6849,2040.00,204,True,0.1720
6850,2390.00,239,True,0.1720
6851,3080.00,308,True,0.1720
6852,2900.00,290,True,0.1720
6853,2040.00,204,True,0.1720
6854,4560.00,456,True,0.1719
6855,1820.00,182,True,0.1719
6856,4720.00,472,True,0.1719
6857,3040.00,304,True,0.1718
6858,5520.00,552,True,0.1718
6859,1940.00,194,True,0.1718
6860,5230.00,523,True,0.1717
6861,10100.00,1010,True,0.1717
6862,3450.00,345,True,0.1716
6863,1640.00,164,True,0.1716
6864,3970.00,397,True,0.1716
6865,3280.00,328,True,0.1716
6866,6790.00,679,True,0.1715
6867,3970.00,397,True,0.1715
6868,6730.00,673,True,0.1714
6869,1740.00,174,True,0.1714
6870,3250.00,325,True,0.1714
6871,2160.00,216,True,0.1714
6872,6530.00,653,True,0.1713
6873,1930.00,193,True,0.1713
6874,2160.00,216,True,0.1713
6875,6410.00,641,True,0.1712
6876,1500.00,150,True,0.1712
6877,8130.00,813,True,0.1711
6878,2670.00,267,True,0.1711
6879,4150.00,415,True,0.1711
6880,3570.00,357,True,0.1711
6881,2180.00,218,True,0.1710
6882,6000.00,600,True,0.1710
6883,6710.00,671,True,0.1709
6884,7950.00,795,True,0.1709
6885,12820.00,1282,True,0.1708
6886,3300.00,330,True,0.1707
6887,2620.00,262,True,0.1707
6888,1740.00,174,True,0.1707
6889,4230.00,423,True,0.1707
6890,2000.00,200,True,0.1707
6891,2280.00,228,True,0.1706
6892,3260.00,326,True,0.1706
6893,3930.00,393,True,0.1706
6894,3920.00,392,True,0.1705
6895,2090.00,209,True,0.1705
6896,3680.00,368,True,0.1705
6897,5660.00,566,True,0.1705
6898,6990.00,699,True,0.1704
6899,5160.00,516,True,0.1704
6900,4080.00,408,True,0.1703
6901,2160.00,216,True,0.1703
6902,2040.00,204,True,0.1703
6903,3310.00,331,True,0.1703
6904,2200.00,220,True,0.1702
6905,4670.00,467,True,0.1702
6906,3580.00,358,True,0.1702
6907,7350.00,735,True,0.1701
6908,4240.00,424,True,0.1701
6909,4370.00,437,True,0.1701
6910,3260.00,326,True,0.1700
6911,12480.00,1248,True,0.1699
6912,2150.00,215,True,0.1699
6913,1930.00,193,True,0.1699
6914,3300.00,330,True,0.1699
6915,1970.00,197,True,0.1699
6916,2870.00,287,True,0.1698
6917,2280.00,228,True,0.1698
6918,1900.00,190,True,0.1698
6919,2330.00,233,True,0.1698
6920,7990.00,799,True,0.1697
6921,2160.00,216,True,0.1697
6922,5310.00,531,True,0.1697
6923,3810.00,381,True,0.1696
6924,17030.00,1703,True,0.1695
6925,3230.00,323,True,0.1695
6926,4010.00,401,True,0.1694
6927,2050.00,205,True,0.1694
6928,1870.00,187,True,0.1694
6929,7620.00,762,True,0.1693
6930,1930.00,193,True,0.1693
6931,2900.00,290,True,0.1693
6932,1710.00,171,True,0.1693
6933,1750.00,175,True,0.1693
6934,5690.00,569,True,0.1692
6935,2520.00,252,True,0.1692
6936,2110.00,211,True,0.1692
6937,2000.00,200,True,0.1692
6938,9530.00,953,True,0.1691
6939,3260.00,326,True,0.1691
6940,1790.00,179,True,0.1691
6941,3230.00,323,True,0.1690
6942,4160.00,416,True,0.1690
6943,3550.00,355,True,0.1690
6944,4850.00,485,True,0.1689
6945,6410.00,641,True,0.1689
6946,1690.00,169,True,0.1689
6947,2930.00,293,True,0.1688
6948,3480.00,348,True,0.1688
6949,5890.00,589,True,0.1688
6950,3600.00,360,True,0.1687
6951,3760.00,376,True,0.1687
6952,4180.00,418,True,0.1687
6953,3080.00,308,True,0.1687
6954,2900.00,290,True,0.1686
6955,2760.00,276,True,0.1686
6956,3230.00,323,True,0.1686
6957,3680.00,368,True,0.1686
6958,1780.00,178,True,0.1685
6959,6350.00,635,True,0.1685
6960,3650.00,365,True,0.1685
6961,2960.00,296,True,0.1684
6962,3710.00,371,True,0.1684
6963,4000.00,400,True,0.1684
6964,3480.00,348,True,0.1684
6965,3470.00,347,True,0.1683
6966,2100.00,210,True,0.1683
6967,2070.00,207,True,0.1683
6968,11410.00,1141,True,0.1682
6969,3530.00,353,True,0.1682
6970,4280.00,428,True,0.1681
6971,5850.00,585,True,0.1681
6972,1910.00,191,True,0.1681
6973,2190.00,219,True,0.1681
6974,5020.00,502,True,0.1680
6975,3290.00,329,True,0.1680
6976,10870.00,1087,True,0.1679
6977,6100.00,610,True,0.1679
6978,3770.00,377,True,0.1678
6979,7740.00,774,True,0.1678
6980,3260.00,326,True,0.1677
6981,7730.00,773,True,0.1677
6982,4640.00,464,True,0.1677
6983,9080.00,908,True,0.1676
6984,3480.00,348,True,0.1676
6985,2790.00,279,True,0.1675
6986,1980.00,198,True,0.1675
6987,2470.00,247,True,0.1675
6988,8880.00,888,True,0.1674
6989,3690.00,369,True,0.1674
6990,2750.00,275,True,0.1674
6991,2570.00,257,True,0.1674
6992,3900.00,390,True,0.1673
6993,2650.00,265,True,0.1673
6994,1950.00,195,True,0.1673
6995,7130.00,713,True,0.1672
6996,5490.00,549,True,0.1672
6997,1990.00,199,True,0.1672
6998,3510.00,351,True,0.1671
6999,6500.00,650,True,0.1671
7000,7190.00,719,True,0.1670
7001,1950.00,195,True,0.1670
7002,5250.00,525,True,0.1670
7003,3370.00,337,True,0.1670
7004,3560.00,356,True,0.1669
7005,3930.00,393,True,0.1669
7006,2130.00,213,True,0.1669
7007,1790.00,179,True,0.1669
7008,2420.00,242,True,0.1669
7009,5810.00,581,True,0.1668
7010,3220.00,322,True,0.1668
7011,3670.00,367,True,0.1668
7012,3360.00,336,True,0.1667
7013,1710.00,171,True,0.1667
7014,2490.00,249,True,0.1667
7015,6970.00,697,True,0.1666
7016,1870.00,187,True,0.1666
7017,2180.00,218,True,0.1666
7018,3680.00,368,True,0.1666
7019,3700.00,370,True,0.1666
7020,13500.00,1350,True,0.1664
7021,14190.00,1419,True,0.1663
7022,5720.00,572,True,0.1663
7023,2800.00,280,True,0.1663
7024,2200.00,220,True,0.1663
7025,3050.00,305,True,0.1662
7026,2500.00,250,True,0.1662
7027,2920.00,292,True,0.1662
7028,6650.00,665,True,0.1661
7029,8710.00,871,True,0.1661
7030,4340.00,434,True,0.1660
7031,6740.00,674,True,0.1660
7032,6160.00,616,True,0.1659
7033,4740.00,474,True,0.1659
7034,4190.00,419,True,0.1659
7035,3170.00,317,True,0.1658
7036,5670.00,567,True,0.1658
7037,3580.00,358,True,0.1658
7038,3660.00,366,True,0.1657
7039,1860.00,186,True,0.1657
7040,3910.00,391,True,0.1657
7041,8930.00,893,True,0.1656
7042,3530.00,353,True,0.1656
7043,4950.00,495,True,0.1656
7044,2950.00,295,True,0.1655
7045,1700.00,170,True,0.1655
7046,5630.00,563,True,0.1655
7047,7140.00,714,True,0.1654
7048,1910.00,191,True,0.1654
7049,5900.00,590,True,0.1654
7050,4930.00,493,True,0.1653
7051,4240.00,424,True,0.1653
7052,5000.00,500,True,0.1653
7053,4510.00,451,True,0.1652
7054,4870.00,487,True,0.1652
7055,3310.00,331,True,0.1652
7056,4290.00,429,True,0.1651
7057,4970.00,497,True,0.1651
7058,2700.00,270,True,0.1651
7059,3340.00,334,True,0.1650
7060,6930.00,693,True,0.1650
7061,5150.00,515,True,0.1650
7062,7510.00,751,True,0.1649
7063,10610.00,1061,True,0.1648
7064,10510.00,1051,True,0.1647
7065,4610.00,461,True,0.1647
7066,3350.00,335,True,0.1647
7067,4160.00,416,True,0.1646
7068,2150.00,215,True,0.1646
7069,6400.00,640,True,0.1646
7070,1840.00,184,True,0.1646
7071,2330.00,233,True,0.1645
7072,4930.00,493,True,0.1645
7073,1870.00,187,True,0.1645
7074,2450.00,245,True,0.1645
7075,3920.00,392,True,0.1644
7076,3190.00,319,True,0.1644
7077,4090.00,409,True,0.1644
7078,2230.00,223,True,0.1644
7079,5400.00,540,True,0.1643
7080,5550.00,555,True,0.1643
7081,3800.00,380,True,0.1643
7082,5620.00,562,True,0.1642
7083,6010.00,601,True,0.1642
7084,1840.00,184,True,0.1642
7085,2770.00,277,True,0.1641
7086,11130.00,1113,True,0.1640
7087,3310.00,331,True,0.1640
7088,8250.00,825,True,0.1640
7089,3320.00,332,True,0.1639
7090,6780.00,678,True,0.1639
7091,5490.00,549,True,0.1638
7092,1920.00,192,True,0.1638
7093,4070.00,407,True,0.1638
7094,1830.00,183,True,0.1638
7095,3710.00,371,True,0.1638
7096,5460.00,546,True,0.1637
7097,3000.00,300,True,0.1637
7098,6570.00,657,True,0.1636
7099,7970.00,797,True,0.1636
7100,2310.00,231,True,0.1636
7101,4790.00,479,True,0.1635
7102,7170.00,717,True,0.1635
7103,3700.00,370,True,0.1634
7104,4860.00,486,True,0.1634
7105,6990.00,699,True,0.1634
7106,7430.00,743,True,0.1633
7107,4110.00,411,True,0.1633
7108,2380.00,238,True,0.1633
7109,10930.00,1093,True,0.1632
7110,6410.00,641,True,0.1631
7111,2820.00,282,True,0.1631
7112,4040.00,404,True,0.1631
7113,5770.00,577,True,0.1630
7114,4710.00,471,True,0.1630
7115,1900.00,190,True,0.1630
7116,5150.00,515,True,0.1629
7117,1860.00,186,True,0.1629
7118,8260.00,826,True,0.1629
7119,9640.00,964,True,0.1628
7120,7380.00,738,True,0.1627
7121,3630.00,363,True,0.1627
7122,2760.00,276,True,0.1627
7123,5800.00,580,True,0.1626
7124,6690.00,669,True,0.1626
7125,2070.00,207,True,0.1626
7126,3850.00,385,True,0.1625
7127,1860.00,186,True,0.1625
7128,2400.00,240,True,0.1625
7129,5050.00,505,True,0.1625
7130,4350.00,435,True,0.1624
7131,2420.00,242,True,0.1624
7132,3910.00,391,True,0.1624
7133,4250.00,425,True,0.1624
7134,3500.00,350,True,0.1623
7135,5300.00,530,True,0.1623
7136,3480.00,348,True,0.1623
7137,4390.00,439,True,0.1622
7138,2830.00,283,True,0.1622
7139,2210.00,221,True,0.1622
7140,3810.00,381,True,0.1622
7141,11440.00,1144,True,0.1621
7142,3750.00,375,True,0.1621
7143,6560.00,656,True,0.1620
7144,4120.00,412,True,0.1620
7145,3830.00,383,True,0.1620
7146,5970.00,597,True,0.1619
7147,2470.00,247,True,0.1619
7148,2920.00,292,True,0.1619
7149,3030.00,303,True,0.1618
7150,1560.00,156,True,0.1618
7151,1850.00,185,True,0.1618
7152,7110.00,711,True,0.1618
7153,3460.00,346,True,0.1617
